Time_number,Date,Agric,Food ,FabPr,Mach ,ElcEq,Autos,Guns ,Gold ,Mines,Coal 
1481,26/06/1969,0.001698557,0.001498876,0.010148331,0.002397125,0.005882663,0.003493889,0.008464078,-0.004208845,-0.004208845,0.001798382
1482,27/06/1969,0.014888612,0.004888034,0.001099395,0.000699755,0.008662373,0.010247316,0.017938145,0.047551302,0.001399021,0.002596626
1483,30/06/1969,0.005385472,0.00548493,0.01232375,0.008067371,-0.016535969,0.003493889,-0.003907625,0.003294567,0.00796817,0.023814178
1484,01/07/1969,0.008860628,0.012620031,0.023521195,0.003095205,0.013607003,0.009058844,-0.001501126,0.002796087,0.006379607,-0.004610613
1485,02/07/1969,-0.001701447,0.006876304,-0.004811557,0.008265744,0.004888034,-0.002904213,-0.009242581,0.021761492,0.01607018,0.02264173
1486,03/07/1969,0.012620031,-0.006521217,-0.014200349,-0.010757657,-0.01065658,-0.009747351,-0.01065658,-0.013186562,-0.009444459,-0.008838949
1487,07/07/1969,-0.007125325,-0.005615739,-0.022347864,-0.007024615,-0.013896105,-0.007226045,-0.014606152,-0.002703652,-0.011465478,-0.008637193
1488,08/07/1969,0.002995509,-0.005314095,-0.022654691,-0.006420568,-0.007830579,-0.008132983,-0.014504686,0.005186527,-0.007326775,-0.01136433
1489,09/07/1969,-0.028811082,-0.012781334,-0.016027761,-0.005816885,-0.007629027,-0.023166278,-0.025933382,-0.008838949,-0.016332655,-0.007830579
1490,10/07/1969,-0.002603386,9.9995E-05,0.001898197,-0.004008021,0.002097798,0.008265744,0.008464078,-0.005012542,0.000699755,0.015184135
1491,11/07/1969,-0.025625548,-0.012275031,-0.007024615,-0.016841017,-0.018877056,-0.011566636,-0.013389237,-0.0216323,-0.011162065,0.001898197
1492,14/07/1969,0.012521281,-0.006823225,-0.022245609,-0.006521217,-0.009242581,-0.001400981,-0.003104815,-0.048980182,-0.010454458,-0.006621876
1493,15/07/1969,-0.002002003,0.006379607,-0.006018072,0.010841023,0.01607018,0.010049336,0.02946171,0.018036362,0.014593002,0.016463726
1494,16/07/1969,-0.005113049,0.007372754,0.004688989,0.007472015,-0.000700245,0.004688989,0.017348638,-0.01308524,0.000499875,0.043442558
1495,17/07/1969,-0.005012542,-0.011870173,-0.000500125,-0.006118681,-0.004811557,-0.006621876,-0.001501126,0.00249688,-0.011566636,0.00039992
1496,18/07/1969,-0.011566636,-0.016942721,-0.011465478,-0.012376271,-0.008233805,-0.01959065,-0.009141658,-0.040821995,-0.019488677,-0.004108428
1497,22/07/1969,-0.018265809,-0.007024615,-0.011465478,-0.007729798,-0.002102208,-0.006018072,-0.000700245,-0.020917248,-0.005716307,0.001099395
1498,23/07/1969,-0.003305457,-0.005414633,-0.021223636,-0.001601281,0.010445258,-0.010353412,-0.004510155,-0.019080888,0.002397125,0.016955441
1499,24/07/1969,-0.012173801,-0.009646377,-0.005213567,-0.005716307,-0.007226045,-0.00250313,-0.024395157,-0.037390389,-0.013591954,-0.010858743
1500,25/07/1969,-0.024395157,-0.016841017,-0.025112701,-0.024190239,-0.036975236,-0.023370986,-0.01582455,-0.099047154,-0.024497632,-0.028708164
1501,28/07/1969,0.013113639,-0.003104815,-0.011667805,-0.009444459,-0.019896632,-0.003506139,-0.01572296,-0.02891401,-0.01308524,-0.019896632
1502,29/07/1969,-0.009343515,-0.003405793,0.01813457,0.006677655,0.005286004,-0.004912044,9.9995E-05,0.023716527,0.007074914,0.01232375
1503,30/07/1969,0.014691549,0.012817504,0.033724869,0.014297305,0.023130417,0.024692613,0.014593002,0.049742092,0.033144599,0.011632084
1504,31/07/1969,0.048123275,0.015085637,-0.013591954,0.019116117,0.009356095,0.022446189,0.026057534,0.019116117,0.023130417,0.038836024
1505,01/08/1969,0.024009452,-0.004610613,-0.004610613,-0.001100605,-0.01095984,-0.016535969,-0.016535969,-0.034384427,-0.012680053,0.008364916
1506,04/08/1969,0.005186527,-0.004108428,0.000899595,-0.001200721,0.007174204,-0.000500125,-0.00060018,-0.020202707,0.007273484,0.021467907
1507,05/08/1969,-0.018775155,0.009554213,0.002297359,0.00796817,0.009455159,0.016463726,0.051928093,0.003294567,0.001898197,0.027323296
1508,06/08/1969,-0.004510155,0.004091618,0.018625464,0.005087039,0.00019998,0.002995509,-0.016841017,0.036524775,0.006677655,0.003593536
1509,07/08/1969,-0.008738066,0.003095205,0.008265744,0.005286004,-0.001901807,0.001598721,-0.007729798,0.001299156,9.9995E-05,-0.006521217
1510,08/08/1969,0.006478966,-0.002302649,-0.002002003,-0.010050336,-0.005012542,-0.004309272,-0.020713042,0.064476019,-0.021938908,-0.000100005
1511,11/08/1969,-0.003305457,-0.006420568,-0.011465478,-0.009242581,-0.002904213,-0.016637641,-0.014707629,-0.024497632,-0.013896105,-0.017858518
1512,12/08/1969,-0.022961612,-0.00020002,-0.01095984,0.00039992,-0.005816885,-0.006923915,0.004489905,0.049075838,0.000499875,0.014198719
1513,13/08/1969,0.015774919,0.003593536,0.007670506,0.002696362,-0.005414633,0.005186527,0.013311014,0.003593536,0.015479571,-0.008132983
1514,14/08/1969,-0.004510155,0.008364916,0.006478966,0.007174204,0.007670506,0.016168581,0.0009995,0.014593002,0.026057534,0.003095205
1515,15/08/1969,0.017446914,-0.001501126,0.000899595,0.010742097,0.025472796,0.005982072,-0.001901807,0.017348638,0.012718772,-0.010353412
1516,18/08/1969,0.01439588,0.010841023,0.019312311,0.008662373,0.001598721,0.006280238,0.001299156,-0.03334998,-0.003405793,0.019214219
1517,19/08/1969,-0.006018072,0.006975614,0.007571265,-0.009343515,-0.000700245,0.001299156,0.002696362,0.019116117,-0.004108428,-0.007326775
1518,20/08/1969,0.004788517,0.00059982,0.017053755,0.002596626,0.006776984,-0.005414633,-0.009444459,-0.00471108,0.006578315,-0.010252376
1519,21/08/1969,-0.003305457,-0.00060018,-0.000100005,0.00039992,0.001299156,0.007571265,0.008662373,-0.003807238,0.002995509,-0.005917474
1520,22/08/1969,-0.013591954,-0.002202424,0.00059982,-0.004409708,-0.002803927,-0.01095984,-0.008536331,-0.039052727,-0.017349638,-0.016637641
1521,25/08/1969,-0.006722546,-0.006420568,-0.024087796,-0.007326775,-0.006923915,-0.009444459,-0.007830579,0.009554213,-0.004208845,-0.012983928
1522,26/08/1969,0.002995509,0.004589452,0.002297359,0.000699755,0.012718772,-0.001701447,-0.006319929,-0.012882626,0.000299955,0.005982072
1523,27/08/1969,-0.013287894,-0.0010005,0.004987542,-0.001501126,0.001798382,0.001199281,-0.000900405,0.004987542,0.001698557,-0.000700245
1524,28/08/1969,0.008067371,0.006975614,0.005385472,0.004091618,0.005385472,0.009455159,0.000699755,0.026739297,0.008464078,0.001299156
1525,29/08/1969,0.008464078,0.00079968,-0.001200721,-0.0010005,-0.001100605,-0.000900405,0.007472015,-0.001501126,-0.007528266,-0.00080032
1526,02/09/1969,-0.005414633,0.003493889,-0.018877056,-0.010757657,-0.006420568,-0.00060018,-0.007729798,0.007868958,-0.006621876,-0.020508877
1527,03/09/1969,-0.010050336,-0.0062193,-0.003606496,-0.010454458,-0.007024615,-0.011667805,-0.010858743,0.00079968,-0.001601281,0.003294567
1528,04/09/1969,-0.017654935,-0.007427516,-0.005012542,-0.010353412,-0.003706862,-0.009949331,-0.021223636,0.002097798,-0.003004509,-0.010555514
1529,05/09/1969,-0.017654935,-0.008132983,-0.011060947,-0.011263192,-0.008334637,-0.006722546,-0.012578782,0.013113639,-0.009949331,0.004888034
1530,08/09/1969,0.005683816,0.001199281,0,0.000899595,0.004191205,0.004688989,0.008860628,0.021467907,0.007868958,-0.006923915
1531,09/09/1969,0.007174204,0.006677655,0.022250609,0.00796817,0.013014937,0.016168581,0.017643435,0.012817504,0.023228126,0.001498876
1532,10/09/1969,-0.001901807,-0.005113049,-0.015215166,-0.000700245,-0.0010005,0.001998003,-0.010151351,0.001998003,0.004091618,0.003294567
1533,11/09/1969,0.001798382,0.004788517,0.001099395,-0.002202424,-0.007729798,-0.002703652,-0.007729798,0.005584378,0.0009995,-0.004108428
1534,12/09/1969,-0.01582455,0.00796817,0.007868958,0.003593536,0.001798382,0.016955441,0.005683816,0.016857117,0.009653257,0.038066201
1535,15/09/1969,0.007273484,0.003394233,9.9995E-05,0.006280238,0.000699755,0.009455159,-0.009444459,-0.002202424,0.006677655,0.014297305
1536,16/09/1969,0.031014054,-0.002202424,-0.0010005,0.001498876,-0.00020002,9.9995E-05,-0.008032172,0.000899595,-0.003405793,-0.003104815
1537,17/09/1969,0.00079968,0.00249688,-0.006521217,0.002596626,0.007273484,0.009157938,-0.004108428,-0.001801622,-0.001400981,0.002895803
1538,18/09/1969,-0.002202424,0.001498876,0.013113639,0.00608147,0.001199281,-0.000100005,0.005882663,-0.004409708,0.003194891,-0.0010005
1539,19/09/1969,0.011829752,0.002796087,0.011038847,0.001399021,-0.003606496,0.001698557,-0.0010005,0.011730923,0.007868958,-0.007024615
1540,22/09/1969,0.005385472,-0.002302649,0.023423515,0.005286004,0.007472015,-0.006118681,0.034980969,-0.009242581,0.018527305,-0.00040008
1541,23/09/1969,-0.00793137,0.001598721,-0.018673265,-0.001100605,-0.004912044,-0.00080032,0.017250353,0.006180859,-0.012376271,-0.016332655
1542,24/09/1969,0.001598721,0.001698557,-0.004108428,-0.004108428,0.00249688,-0.00250313,-0.022245609,-0.020713042,-0.003405793,0.005783245
1543,25/09/1969,0.008761506,-0.005816885,-0.019794627,-0.004610613,-0.003907625,-0.009141658,-0.008637193,-0.01308524,-0.012680053,-0.0010005
1544,26/09/1969,0.011928571,-0.003606496,-0.007830579,-0.008233805,-0.010858743,-0.002302649,-0.004610613,0.013804281,0.001299156,-0.005012542
1545,29/09/1969,-0.007226045,-0.003606496,-0.001200721,-0.000900405,0.002097798,-0.012376271,0.001998003,-0.012680053,-0.010353412,-0.00250313
1546,30/09/1969,-0.007226045,-0.002402885,-0.01959065,-0.004610613,-0.011667805,-0.004008021,-0.012781334,-0.009141658,-0.011971372,-0.00793137
1547,01/10/1969,0.037006726,0.011236632,0.004091618,-0.003606496,0.0009995,0.003194891,0.014100124,0.011236632,0.009058844,0.005982072
1548,02/10/1969,0.000299955,-0.006118681,0.002796087,0.002097798,-0.004309272,-0.007125325,-0.002002003,-0.0216323,-0.007629027,-0.010353412
1549,03/10/1969,0.009157938,-0.001200721,0.009851316,-0.00040008,0.007074914,-0.003004509,-0.011870173,-0.005716307,-0.004510155,-0.004008021
1550,06/10/1969,0.002197584,0.00249688,-0.014504686,-0.004309272,-0.005917474,0.000299955,0.006180859,-0.01136433,0.001598721,-0.003907625
1551,07/10/1969,0.008563231,-0.00250313,-0.005816885,-0.005917474,0.004987542,-0.004510155,-0.014707629,-0.012680053,-0.008334637,-0.006823225
1552,08/10/1969,0.010247316,0.000499875,-0.00060018,0.000499875,0.000899595,0.004888034,0.006280238,0.012916225,-0.00040008,0.002596626
1553,09/10/1969,0.009157938,0.007769737,-0.001701447,0.003593536,0.013607003,0.003095205,0.000299955,-0.011667805,0.007273484,0.018625464
1554,10/10/1969,0.010742097,0.011632084,0.021761492,0.010742097,0.034208171,0.01133551,0.029655885,0.004788517,0.01607018,0.01064316
1555,13/10/1969,0.025180299,0.017938145,0.009058844,0.022348404,0.016660441,0.013113639,0.020880478,-0.01440323,0.012521281,0.018821754
1556,14/10/1969,0.006478966,0.001698557,0.013409687,0.00079968,-0.004912044,0.0009995,-0.007024615,0.003294567,0.004290781,-0.007024615
1557,15/10/1969,0.031110995,0.011533236,0.015085637,0.00548493,0.006975614,0.006975614,0.00079968,0.003693172,0.011632084,0.005087039
1558,16/10/1969,0.00548493,0.0009995,0.017741681,-0.005314095,0.01242252,0.003493889,-0.0062193,-0.008637193,0.009455159,0.01242252
1559,17/10/1969,-0.003104815,-0.003205131,0.003892415,0.002995509,0.004091618,-0.003205131,-0.008738066,0.003095205,0.001498876,0.010049336
1560,20/10/1969,0.020292703,0.01064316,0.017348638,0.00059982,0.006379607,0.011236632,0.028393075,-0.0216323,0.01202738,-0.002002003
1561,21/10/1969,0.010346292,0.01133551,0.026154957,0.010544214,0.01960653,0.023814178,0.015676479,0.003194891,0.007372754,0.009752291
1562,22/10/1969,-0.0010005,-0.008233805,-0.015418253,0.001299156,-0.008939842,-0.005414633,-0.012376271,-0.0062193,-0.008536331,-0.008233805
1563,23/10/1969,-0.010858743,0.003792798,-0.001200721,0.007670506,0.016857117,0.001698557,0.012620031,0.014691549,0.01064316,0.017643435
1564,24/10/1969,-0.005515181,-0.006521217,-0.011060947,-0.001400981,-0.007226045,-0.009848336,0.006876304,-0.008838949,9.9995E-05,0.001399021
1565,27/10/1969,-0.003004509,0.000499875,-0.007830579,-0.0010005,-0.005012542,0.004489905,-0.00020002,-0.010555514,0.001798382,0.002696362
1566,28/10/1969,-0.0216323,9.9995E-05,-0.012173801,0.002197584,-0.012376271,-0.003405793,-0.003706862,-0.022347864,-0.013794711,0.003294567
1567,29/10/1969,-0.004008021,0.005286004,-0.003104815,-0.003706862,0.005087039,-0.003004509,0.004987542,0.006578315,0.003095205,0.008067371
1568,30/10/1969,0.026934001,0.009455159,-0.003104815,0.006677655,0.009157938,0.003593536,0.025375306,-0.00471108,-0.007125325,0.025570276
1569,31/10/1969,0.023228126,-0.00471108,0.008364916,0.001498876,-0.001801622,0.005882663,0.005683816,-0.026960182,0.008265744,-0.010757657
1570,03/11/1969,0.008364916,0.00249688,-0.010858743,0.001598721,0.001898197,0.00019998,-0.004610613,0.003194891,0.007074914,-0.000700245
1571,04/11/1969,-0.009646377,0.004788517,-0.001300846,0.010841023,0.004091618,0.009257021,0.009058844,0.01350835,-0.003104815,-0.008334637
1572,05/11/1969,0.016168581,0.005783245,-0.003305457,-0.003305457,0.006280238,-0.001701447,-0.007226045,0.004290781,0.009455159,-0.008435479
1573,06/11/1969,0.0009995,0.005584378,0.001498876,0.004688989,-0.002402885,-0.004510155,0.007670506,-0.016434306,0.002397125,0.01202738
1574,07/11/1969,-0.002102208,0.002696362,0.01093994,0.003194891,0.015479571,-0.001901807,0.001998003,-0.013693327,-0.005615739,0.001099395
1575,10/11/1969,-0.029737818,0.0009995,0.016365354,-0.004208845,-0.001100605,-0.00020002,0.003194891,0.00039992,0.001299156,-0.006420568
1576,11/11/1969,0.010544214,0.002696362,-0.00793137,-0.002904213,-0.001801622,-0.0010005,-0.010454458,0.027323296,-0.001601281,-0.008334637
1577,12/11/1969,-0.015418253,-0.003506139,-0.017654935,-0.005314095,-0.006118681,-0.00471108,-0.010252376,-0.01095984,-0.002002003,-0.007629027
1578,13/11/1969,0.000299955,0.003593536,-0.005615739,-0.004811557,-0.00040008,0.001598721,-0.008435479,-0.003104815,-0.002402885,0.000699755
1579,14/11/1969,-0.025010163,-0.005314095,-0.010252376,-0.009747351,-0.001100605,-0.005414633,-0.022143365,-0.004208845,-0.008435479,0.007174204
1580,17/11/1969,0.003892415,0.002197584,0.0009995,-0.004208845,0.000899595,0.001598721,-0.014200349,-0.002302649,9.9995E-05,0.004091618
1581,18/11/1969,0.004290781,-0.002102208,0.01400152,-0.004008021,-0.010858743,-0.00080032,-0.016841017,-0.012983928,-0.005816885,0.024302293
1582,19/11/1969,0.009356095,-0.006722546,-0.011768984,-0.010050336,-0.019284761,-0.011667805,-0.030871664,-0.009242581,-0.016942721,0.006280238
1583,20/11/1969,-0.013794711,-0.004811557,-0.020304753,-0.010353412,-0.014606152,-0.003205131,-0.002002003,-0.003205131,-0.010050336,0.011533236
1584,21/11/1969,-0.009040745,-0.008738066,-0.009545413,-0.010050336,-0.010151351,-0.008939842,-0.013287894,-0.012882626,-0.016434306,0.024204689
1585,24/11/1969,0.005286004,-0.002803927,-0.004811557,0.002696362,-0.000300045,-0.014301785,0.011829752,-0.005213567,0.007571265,0.000899595
1586,25/11/1969,-0.002102208,-0.001200721,-0.002302649,0.003394233,0.003693172,-0.003305457,-0.006018072,0.014297305,0.01232375,-0.011667805
1587,26/11/1969,0.00548493,0.002197584,0.008364916,0.006379607,0.001498876,0.000299955,0.025667747,0.02586266,0.032757564,0.009157938
1588,28/11/1969,0.00059982,-0.002803927,0.00796817,-0.008233805,-0.010757657,-0.013389237,-0.014301785,-0.017553159,-0.01501212,-0.001300846
1589,01/12/1969,-0.010858743,-0.004610613,-0.008032172,-0.009646377,-0.012983928,0.001099395,-0.018673265,-0.004309272,-0.010454458,-0.016535969
1590,02/12/1969,-0.000300045,-0.004208845,0.01400152,-0.011870173,-0.008939842,-0.013287894,-0.022961612,-0.012173801,-0.016332655,-0.00060018
1591,03/12/1969,-0.002302649,-0.001501126,0.01202738,-0.004610613,0.013014937,0.006776984,-0.00471108,0.005186527,0.006677655,-0.004309272
1592,04/12/1969,0.002596626,-0.004610613,0.01498713,-0.004309272,-0.010858743,-0.003606496,-0.007830579,-0.021530119,-0.008738066,0.015381102
1593,05/12/1969,-0.010353412,-0.007427516,-0.026343975,-0.013389237,-0.022756987,-0.018367657,-0.004912044,-0.034280934,-0.0062193,0.002596626
1594,08/12/1969,0.00019998,-0.002202424,0.013705647,-0.008637193,-0.003104815,-0.011060947,-0.000500125,-0.005113049,-0.008738066,-0.000700245
1595,09/12/1969,0.014100124,-0.003606496,0.002696362,0.001099395,0.003394233,-0.014504686,-0.007729798,-0.002603386,-0.012275031,-0.000100005
1596,10/12/1969,0.004788517,-0.000100005,-0.002904213,0.00249688,0.001199281,0.007670506,0.004489905,-0.003706862,-0.002302649,-0.001701447
1597,11/12/1969,0.00079968,0.002097798,0.016562088,0.005286004,-0.001601281,0.009058844,-0.005414633,0.003693172,0.002596626,0.005783245
1598,12/12/1969,-0.003104815,0.000299955,-0.009848336,-0.010454458,-0.003807238,-0.000700245,-0.007528266,0.006379607,-0.005716307,0.001598721
1599,15/12/1969,0.001998003,-0.004108428,-0.016027761,-0.012275031,-0.001300846,-0.020713042,-0.014200349,-0.03397052,-0.004409708,-0.007629027
1600,16/12/1969,-0.009242581,-0.001601281,-0.006823225,-0.005113049,-0.003807238,-0.005113049,-0.006621876,-0.014301785,-0.015113638,0.001099395
1601,17/12/1969,0.016758784,0.011137744,0.020194707,0.01212618,0.007769737,0.02644717,0.011829752,0.024107075,0.019312311,0.005584378
1602,18/12/1969,-0.010252376,0.000299955,0.026057534,0.017741681,0.010445258,0.010445258,0.001598721,0.00039992,0.018625464,0.003892415
1603,19/12/1969,0.001399021,-0.016332655,0.008364916,-0.008637193,0.00019998,-0.008939842,-0.008536331,-0.018673265,-0.007629027,-0.0062193
1604,22/12/1969,-0.008132983,-0.002703652,-0.01572296,-0.002703652,-0.016027761,-0.000700245,-0.01095984,-0.019284761,0.006677655,0.001898197
1605,23/12/1969,0.012817504,0.01232375,0.049171044,0.016365354,0.024204689,0.009752291,0.024790169,0.026836654,0.011829752,0.008265744
1606,24/12/1969,0.004390348,0.005982072,0.014790085,0.012916225,0.000499875,0.004191205,0.027809701,0.01557803,0.011829752,0.010049336
1607,26/12/1969,-0.005414633,-0.004510155,-0.002202424,-0.006823225,-0.004912044,-0.007326775,-0.011667805,-0.003706862,-0.007729798,0.004191205
1608,29/12/1969,-0.008939842,0.004688989,0.005087039,-0.000100005,0.004091618,0.002995509,0.020194707,-0.005414633,0.013113639,0.014297305
1609,30/12/1969,0.007074914,0.003294567,-0.004208845,0.010247316,0.007670506,0.007074914,0.018232768,0.007472015,0.004788517,0.01439588
1610,31/12/1969,0.030044121,0.008265744,0.031983046,0.015184135,0.013607003,0.026836654,0.037969931,0.03130485,0.025570276,0.02039069
1611,02/01/1970,0.036042591,0.007074914,0.008662373,0.011137744,-0.001501126,-0.002603386,0.004290781,0.001598721,0.014691549,0.009653257
1612,05/01/1970,0.013705647,-0.003807238,-0.016434306,-0.009040745,-0.011465478,-0.011566636,-0.01572296,-0.001601281,-0.012983928,-0.021325787
1613,06/01/1970,0.003693172,0.00079968,-0.014809116,-0.005917474,0.000299955,-0.006923915,-0.000300045,0.002397125,0.003095205,0
1614,07/01/1970,0.001498876,-0.00080032,-0.017044435,-0.002302649,-0.005113049,-0.004610613,-0.017044435,-0.011768984,0.01232375,0.008860628
1615,08/01/1970,-0.014707629,0.0009995,0.009157938,-0.006018072,-0.003506139,-0.007024615,-0.006521217,-0.016129382,-0.008334637,0.025667747
1616,09/01/1970,-0.011060947,-0.003807238,-0.014200349,-0.009646377,-0.00040008,-0.017146159,-0.003305457,-0.008939842,-0.01349059,-0.011162065
